number	name	parent	parent_name	a_p	a_p_err	e_p	e_p_err	sin_i_p	sin_i_p_err	g	g_err	h	h_err	mass	mass_err	diameter	diameter_err	inverse_diameter	inverse_diameter_err	albedo	albedo_err
69580	1998DR7	nan	None	2.2852	nan	0.1782	nan	0.0585	nan	0.15	nan	15.25	nan	nan	nan	5.96	0.062	0.16768	0.001738	0.037	0.0057
70021	1999AB	702	Alauda	3.1862	nan	0.0833	nan	0.3783	nan	0.15	nan	13.85	nan	nan	nan	10.88	0.112	0.09187	0.000945	0.061	0.0013
70033	1999CO20	10	Hygiea	3.1739	nan	0.1629	nan	0.0863	nan	0.15	nan	14.16	nan	nan	nan	7.52	0.163	0.13300	0.002883	0.086	0.0129
70104	1999JG138	702	Alauda	3.1741	nan	0.0824	nan	0.3806	nan	0.15	nan	12.34	nan	nan	nan	17.54	0.095	0.05708	0.000342	0.055	0.0104
70598	1999TP185	nan	None	2.5419	nan	0.2344	nan	0.2391	nan	0.15	nan	15.29	nan	nan	nan	4.73	0.172	0.21103	0.007659	0.078	0.0078
70748	1999VV22	2	Pallas	2.7516	nan	0.2588	nan	0.5668	nan	0.15	nan	13.84	nan	nan	nan	6.95	0.090	0.14360	0.001869	0.104	0.0068
70824	1999VL81	nan	None	2.5641	nan	0.2614	nan	0.2367	nan	0.15	nan	14.89	nan	nan	nan	5.86	0.450	0.16706	0.012806	0.066	0.0184
71135	1999XM178	nan	None	2.9922	nan	0.0074	nan	0.2000	nan	0.15	nan	13.48	nan	nan	nan	12.66	0.201	0.07901	0.001255	0.063	0.0120
71189	1999XL229	145	Adeona	2.6742	nan	0.1592	nan	0.1993	nan	0.15	nan	15.07	nan	nan	nan	5.80	0.136	0.17244	0.004060	0.058	0.0089
71193	1999XG231	nan	None	3.0914	nan	0.1630	nan	0.3087	nan	0.15	nan	13.11	nan	nan	nan	14.75	0.064	0.06782	0.000294	0.067	0.0015
71200	1999XT236	nan	None	2.6143	nan	0.0697	nan	0.0620	nan	0.15	nan	14.83	nan	nan	nan	6.61	0.144	0.15132	0.003294	0.058	0.0077
71367	2000AO137	nan	None	2.6039	nan	0.2415	nan	0.2108	nan	0.15	nan	14.24	nan	nan	nan	8.67	0.309	0.11368	0.004041	0.057	0.0077
72139	2000YS84	44	Nysa	2.4343	nan	0.1572	nan	0.0544	nan	0.15	nan	14.85	nan	nan	nan	6.91	0.093	0.14477	0.001960	0.054	0.0058
72321	2001BJ48	nan	None	2.6228	nan	0.1637	nan	0.1929	nan	0.15	nan	14.56	nan	nan	nan	3.97	0.076	0.25214	0.004832	0.123	0.0200
72422	2001CF38	702	Alauda	3.1634	nan	0.1557	nan	0.3824	nan	0.15	nan	13.59	nan	nan	nan	9.59	0.239	0.10426	0.002598	0.101	0.0178
72450	2001DV5	4	Vesta	2.2763	nan	0.1041	nan	0.1128	nan	0.15	nan	15.21	nan	nan	nan	nan	nan	nan	nan	nan	nan
72756	2001FA135	nan	None	2.8487	nan	0.1305	nan	0.2514	nan	0.15	nan	14.06	nan	nan	nan	8.73	0.192	0.11428	0.002508	0.046	0.0113
73510	2002UQ	137	Meliboea	3.1719	nan	0.2085	nan	0.2582	nan	0.15	nan	13.47	nan	nan	nan	9.39	0.107	0.10644	0.001212	0.126	0.0218
73690	1991PU2	1400	Tirela	3.1210	nan	0.1975	nan	0.2920	nan	0.15	nan	13.65	nan	nan	nan	11.44	0.239	0.08733	0.001825	0.070	0.0130
73782	Yanagida	nan	None	2.6235	nan	0.2912	nan	0.2363	nan	0.15	nan	14.74	nan	nan	nan	6.43	0.334	0.15356	0.007979	0.054	0.0070
73923	1997MU1	nan	None	2.5419	nan	0.2420	nan	0.2387	nan	0.15	nan	15.12	nan	nan	nan	5.84	0.267	0.16643	0.007581	0.076	0.0133
74100	1998QE26	nan	None	2.7477	nan	0.0931	nan	0.2045	nan	0.15	nan	14.71	nan	nan	nan	7.49	0.111	0.13347	0.001975	0.049	0.0101
74331	1998US47	702	Alauda	3.1601	nan	0.1104	nan	0.3790	nan	0.15	nan	13.85	nan	nan	nan	7.20	0.465	0.13889	0.008970	0.124	0.0451
74493	1999CQ122	702	Alauda	3.1684	nan	0.0893	nan	0.3829	nan	0.15	nan	13.61	nan	nan	nan	9.36	0.069	0.10685	0.000788	0.088	0.0168
74548	1999JM64	nan	None	3.1345	nan	0.2900	nan	0.4168	nan	0.15	nan	13.85	nan	nan	nan	9.41	0.218	0.10571	0.002451	0.073	0.0085
75216	1999VV213	44	Nysa	2.3891	nan	0.1936	nan	0.0396	nan	0.15	nan	15.93	nan	nan	nan	1.61	0.324	0.62112	0.124995	0.392	0.1979
75433	1999XK126	nan	None	2.5465	nan	0.1431	nan	0.1538	nan	0.15	nan	13.80	nan	nan	nan	9.53	0.108	0.10457	0.001189	0.099	0.0077
75588	2000AQ16	nan	None	2.3884	nan	0.2052	nan	0.1080	nan	0.15	nan	14.70	nan	nan	nan	nan	nan	nan	nan	nan	nan
76253	2000ER93	nan	None	2.5458	nan	0.1465	nan	0.1736	nan	0.15	nan	14.03	nan	nan	nan	7.06	0.551	0.14028	0.010939	0.102	0.0311
76400	2000FR12	nan	None	3.1947	nan	0.0813	nan	0.2333	nan	0.15	nan	13.31	nan	nan	nan	12.92	0.249	0.07742	0.001492	0.067	0.0106
76597	2000GP157	nan	None	2.5432	nan	0.2128	nan	0.2274	nan	0.15	nan	14.71	nan	nan	nan	6.16	0.118	0.16105	0.003082	0.083	0.0138
77427	2001GX4	137	Meliboea	3.1539	nan	0.1717	nan	0.2468	nan	0.15	nan	13.37	nan	nan	nan	12.80	0.222	0.07745	0.001346	0.048	0.0091
77478	2001HN29	nan	None	2.3076	nan	0.2116	nan	0.1344	nan	0.15	nan	14.93	nan	nan	nan	4.67	0.660	0.19785	0.027976	0.089	0.0280
77807	2001QU125	490	Veritas	3.1707	nan	0.0619	nan	0.1647	nan	0.15	nan	14.42	nan	nan	nan	7.75	0.118	0.12900	0.001964	0.056	0.0039
77865	2001RC146	nan	None	3.0965	nan	0.2418	nan	0.4019	nan	0.15	nan	13.43	nan	nan	nan	12.45	0.124	0.08014	0.000800	0.068	0.0043
77895	2001SH324	153	Hilda	3.9666	nan	0.1981	nan	0.1544	nan	0.15	nan	12.83	nan	nan	nan	nan	nan	nan	nan	nan	nan
78150	2002NO24	31	Euphrosyne	3.1646	nan	0.2143	nan	0.4465	nan	0.15	nan	13.71	nan	nan	nan	10.17	0.199	0.09834	0.001924	0.075	0.0114
78395	2002QF1	nan	None	3.2362	nan	0.0996	nan	0.1728	nan	0.15	nan	14.31	nan	nan	nan	7.76	0.251	0.12882	0.004165	0.056	0.0108
78946	2003SY191	2262	Mitidika	2.5641	nan	0.2728	nan	0.2149	nan	0.15	nan	14.44	nan	nan	nan	8.08	0.065	0.12354	0.000998	0.049	0.0086
79056	1132T-3	nan	None	2.3736	nan	0.2070	nan	0.1525	nan	0.15	nan	16.30	nan	nan	nan	1.97	0.013	0.50684	0.003340	0.166	0.0227
79479	1998CJ2	3556	Lixiaohua	3.1469	nan	0.1852	nan	0.1780	nan	0.15	nan	14.03	nan	nan	nan	10.54	0.085	0.09482	0.000768	0.043	0.0027
79775	1998UH19	nan	None	2.5772	nan	0.1862	nan	0.4603	nan	0.15	nan	15.70	nan	nan	nan	2.77	0.398	0.36153	0.052021	0.192	0.0945
80041	1999JK38	nan	None	3.0915	nan	0.0901	nan	0.3563	nan	0.15	nan	13.72	nan	nan	nan	11.57	0.145	0.08625	0.001079	0.044	0.0051
80613	2000AY167	8	Flora	2.2771	nan	0.1349	nan	0.1027	nan	0.15	nan	14.85	nan	nan	nan	3.49	0.058	0.28644	0.004746	0.203	0.0254
80807	Jimloudon	nan	None	2.4370	nan	0.1780	nan	0.0810	nan	0.15	nan	15.18	nan	nan	nan	nan	nan	nan	nan	nan	nan
81096	2000EG106	nan	None	2.5553	nan	0.2396	nan	0.2056	nan	0.15	nan	14.46	nan	nan	nan	7.04	2.380	0.14205	0.048021	0.062	0.0540
81151	2000EV146	2262	Mitidika	2.5621	nan	0.2651	nan	0.2186	nan	0.15	nan	15.67	nan	nan	nan	3.13	0.463	0.29676	0.044121	0.100	0.0301
81298	2000GW1	25	Phocaea	2.3136	nan	0.2396	nan	0.4043	nan	0.15	nan	14.97	nan	nan	nan	4.19	0.378	0.21591	0.019272	0.113	0.0194
81646	2000HK82	nan	None	2.6948	nan	0.1635	nan	0.0440	nan	0.15	nan	15.11	nan	nan	nan	4.91	0.714	0.15193	0.021968	0.040	0.0116
81766	2000JH63	nan	None	2.7549	nan	0.0649	nan	0.1419	nan	0.15	nan	14.36	nan	nan	nan	4.78	0.221	0.20087	0.009323	0.094	0.0113
82390	2001ML26	44	Nysa	2.4020	nan	0.1588	nan	0.0516	nan	0.15	nan	15.51	nan	nan	nan	4.84	0.065	0.20623	0.002755	0.063	0.0059
82977	2001QS140	145	Adeona	2.6508	nan	0.1637	nan	0.2021	nan	0.15	nan	14.75	nan	nan	nan	5.57	1.086	0.17423	0.033985	0.065	0.0319
83043	2001QT194	nan	None	3.0385	nan	0.0987	nan	0.3143	nan	0.15	nan	14.10	nan	nan	nan	nan	nan	nan	nan	nan	nan
83664	2001TR19	nan	None	2.5572	nan	0.2126	nan	0.2230	nan	0.15	nan	14.42	nan	nan	nan	7.20	1.174	0.13828	0.022553	0.066	0.0304
83926	2001VS37	668	Dora	2.7834	nan	0.1955	nan	0.1379	nan	0.15	nan	14.14	nan	nan	nan	10.38	0.080	0.09628	0.000741	0.049	0.0008
84835	2003AA10	702	Alauda	3.2287	nan	0.1470	nan	0.3869	nan	0.15	nan	13.66	nan	nan	nan	9.99	0.050	0.10003	0.000504	0.065	0.0033
84912	2003UP222	2262	Mitidika	2.6320	nan	0.2220	nan	0.2067	nan	0.15	nan	14.32	nan	nan	nan	9.80	0.146	0.10196	0.001513	0.039	0.0042
85063	3148T-1	31	Euphrosyne	3.1523	nan	0.2501	nan	0.4507	nan	0.15	nan	14.39	nan	nan	nan	8.03	0.075	0.12455	0.001162	0.048	0.0039
85154	1986TS4	nan	None	2.3608	nan	0.2527	nan	0.1830	nan	0.15	nan	14.82	nan	nan	nan	6.55	0.094	0.15275	0.002196	0.052	0.0065
85218	1993FW5	nan	None	3.0427	nan	0.1746	nan	0.2504	nan	0.15	nan	14.87	nan	nan	nan	5.69	0.155	0.17575	0.004787	0.079	0.0217
85597	1998FF82	nan	None	2.6886	nan	0.2162	nan	0.2151	nan	0.15	nan	14.45	nan	nan	nan	6.10	0.847	0.16015	0.022272	0.081	0.0188
85665	1998QG46	24	Themis	3.1744	nan	0.1703	nan	0.0352	nan	0.15	nan	14.34	nan	nan	nan	nan	nan	nan	nan	nan	nan
86096	1999RB103	nan	None	3.0470	nan	0.2074	nan	0.2715	nan	0.15	nan	14.27	nan	nan	nan	8.21	0.129	0.12177	0.001909	0.053	0.0039
86140	1999RA183	702	Alauda	3.2216	nan	0.0202	nan	0.3674	nan	0.15	nan	13.04	nan	nan	nan	15.43	0.306	0.06483	0.001286	0.043	0.0217
86281	1999UZ10	702	Alauda	3.1873	nan	0.0411	nan	0.3693	nan	0.15	nan	12.80	nan	nan	nan	15.91	0.149	0.06252	0.000584	0.046	0.0072
86297	1999VP21	nan	None	3.1995	nan	0.1147	nan	0.3028	nan	0.15	nan	13.22	nan	nan	nan	12.03	0.163	0.08312	0.001126	0.077	0.0202
86378	2000AV18	nan	None	3.1737	nan	0.2108	nan	0.0663	nan	0.15	nan	14.87	nan	nan	nan	4.23	0.700	0.23641	0.039122	0.130	0.0280
86385	2000AK51	702	Alauda	3.1878	nan	0.0327	nan	0.3644	nan	0.15	nan	13.19	nan	nan	nan	nan	nan	nan	nan	nan	nan
86969	2000JN11	nan	None	2.2313	nan	0.1756	nan	0.1044	nan	0.15	nan	15.92	nan	nan	nan	3.62	0.124	0.27451	0.009429	0.069	0.0063
87237	2000OP44	nan	None	2.5384	nan	0.2106	nan	0.2125	nan	0.15	nan	14.90	nan	nan	nan	5.60	0.091	0.17832	0.002885	0.071	0.0076
87306	2000PR27	2	Pallas	2.7568	nan	0.2816	nan	0.5469	nan	0.15	nan	13.23	nan	nan	nan	nan	nan	nan	nan	nan	nan
87808	2000SO142	nan	None	3.1447	nan	0.1203	nan	0.2943	nan	0.15	nan	14.30	nan	nan	nan	6.59	0.319	0.15177	0.007348	0.085	0.0138
88217	2001AY28	nan	None	3.1335	nan	0.2071	nan	0.2765	nan	0.15	nan	14.27	nan	nan	nan	8.41	0.190	0.11872	0.002679	0.069	0.0149
88233	2001BJ73	31	Euphrosyne	3.1683	nan	0.1863	nan	0.4358	nan	0.15	nan	13.43	nan	nan	nan	15.49	0.513	0.06448	0.002137	0.042	0.0039
88235	2001CW6	nan	None	3.1327	nan	0.2428	nan	0.3847	nan	0.15	nan	14.71	nan	nan	nan	6.49	0.119	0.15392	0.002827	0.074	0.0125
88263	2001KQ1	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	15.66	nan	nan	nan	5.70	0.031	0.17496	0.000952	0.044	0.0038
88349	2001OU76	nan	None	2.6229	nan	0.2034	nan	0.1894	nan	0.15	nan	15.08	nan	nan	nan	5.79	0.142	0.17212	0.004226	0.062	0.0079
88468	2001QB109	nan	None	2.1901	nan	0.1612	nan	0.1266	nan	0.15	nan	16.37	nan	nan	nan	2.30	0.363	0.43432	0.068466	0.099	0.0454
89050	2001TM117	nan	None	2.8830	nan	0.2153	nan	0.5363	nan	0.15	nan	13.73	nan	nan	nan	7.57	0.138	0.13143	0.002395	0.111	0.0129
89270	2001VB10	nan	None	2.2811	nan	0.1234	nan	0.1206	nan	0.15	nan	15.41	nan	nan	nan	1.92	0.637	0.52002	0.172259	0.397	0.1583
89471	2001XJ22	nan	None	2.3909	nan	0.1655	nan	0.1043	nan	0.15	nan	15.48	nan	nan	nan	nan	nan	nan	nan	nan	nan
89662	2001YF4	2	Pallas	2.7217	nan	0.2983	nan	0.5502	nan	0.15	nan	13.81	nan	nan	nan	5.87	1.200	0.17036	0.034826	0.150	0.1100
90212	2003AU80	2	Pallas	2.7357	nan	0.2858	nan	0.5432	nan	0.15	nan	14.28	nan	nan	nan	4.78	0.206	0.20907	0.009026	0.113	0.0155
90699	1986QK	8	Flora	2.2992	nan	0.1580	nan	0.0889	nan	0.15	nan	15.16	nan	nan	nan	nan	nan	nan	nan	nan	nan
91000	1998BO7	44	Nysa	2.4292	nan	0.1709	nan	0.0511	nan	0.15	nan	15.41	nan	nan	nan	4.75	0.074	0.21045	0.003258	0.065	0.0071
91542	1999RC207	nan	None	3.1019	nan	0.1408	nan	0.2181	nan	0.15	nan	14.26	nan	nan	nan	8.09	0.156	0.12362	0.002384	0.051	0.0081
92029	1999VV177	10	Hygiea	3.1312	nan	0.1206	nan	0.0887	nan	0.15	nan	14.29	nan	nan	nan	7.56	0.275	0.13229	0.004813	0.085	0.0130
92114	1999XP73	24	Themis	3.1535	nan	0.1430	nan	0.0272	nan	0.15	nan	14.47	nan	nan	nan	nan	nan	nan	nan	nan	nan
92171	1999XC184	nan	None	2.9881	nan	0.1881	nan	0.1599	nan	0.15	nan	14.54	nan	nan	nan	nan	nan	nan	nan	nan	nan
92176	1999XG194	nan	None	3.1177	nan	0.1915	nan	0.1475	nan	0.15	nan	14.07	nan	nan	nan	nan	nan	nan	nan	nan	nan
92329	2000GZ64	nan	None	2.2383	nan	0.1274	nan	0.1026	nan	0.15	nan	15.99	nan	nan	nan	2.25	0.248	0.44418	0.049026	0.176	0.0472
92492	2000MV3	84	Klio	2.4246	nan	0.2087	nan	0.1657	nan	0.15	nan	15.36	nan	nan	nan	4.33	0.297	0.22972	0.015753	0.090	0.0118
92682	2000QT67	nan	None	2.4046	nan	0.1992	nan	0.1201	nan	0.15	nan	15.83	nan	nan	nan	3.22	0.260	0.29686	0.023886	0.129	0.0276
93432	2000SN318	nan	None	2.3350	nan	0.1526	nan	0.3946	nan	0.15	nan	15.27	nan	nan	nan	4.89	0.159	0.17961	0.005776	0.075	0.0071
93527	2000UW1	nan	None	2.8547	nan	0.2676	nan	0.5726	nan	0.15	nan	14.43	nan	nan	nan	nan	nan	nan	nan	nan	nan
93910	2000WZ155	145	Adeona	2.6792	nan	0.1672	nan	0.2030	nan	0.15	nan	14.70	nan	nan	nan	7.45	0.220	0.13398	0.003962	0.066	0.0130
94007	2000XR25	nan	None	2.5509	nan	0.2208	nan	0.1911	nan	0.15	nan	14.81	nan	nan	nan	6.40	0.339	0.15014	0.007937	0.076	0.0179
94230	2001BU63	nan	None	3.4194	nan	0.0604	nan	0.2771	nan	0.15	nan	13.27	nan	nan	nan	11.61	0.364	0.08617	0.002703	0.091	0.0134
94312	2001FP37	nan	None	3.0286	nan	0.1268	nan	0.2440	nan	0.15	nan	13.77	nan	nan	nan	10.51	0.142	0.09513	0.001284	0.047	0.0120
94359	2001QC249	8	Flora	2.2121	nan	0.1430	nan	0.0952	nan	0.15	nan	16.41	nan	nan	nan	nan	nan	nan	nan	nan	nan
94402	2001SW277	nan	None	2.2763	nan	0.1757	nan	0.1538	nan	0.15	nan	15.44	nan	nan	nan	4.58	0.056	0.21803	0.002645	0.084	0.0139
95722	2003CG13	313	Chaldaea	2.4180	nan	0.2241	nan	0.2049	nan	0.15	nan	14.69	nan	nan	nan	4.82	0.167	0.17574	0.005836	0.071	0.0133
95963	2004KE4	nan	None	2.6215	nan	0.2408	nan	0.4805	nan	0.15	nan	14.34	nan	nan	nan	6.72	1.468	0.14873	0.032480	0.069	0.0429
96131	2276T-3	nan	None	2.4390	nan	0.1344	nan	0.0704	nan	0.15	nan	15.04	nan	nan	nan	6.26	0.085	0.15938	0.002169	0.069	0.0086
96610	1999BZ18	nan	None	3.0431	nan	0.2136	nan	0.3185	nan	0.15	nan	14.13	nan	nan	nan	8.75	0.081	0.11428	0.001058	0.061	0.0126
96756	1999RD20	145	Adeona	2.5858	nan	0.1622	nan	0.1997	nan	0.15	nan	14.77	nan	nan	nan	6.26	0.150	0.15633	0.003735	0.064	0.0060
97496	2000CU86	702	Alauda	3.1112	nan	0.0857	nan	0.3732	nan	0.15	nan	13.81	nan	nan	nan	9.15	0.093	0.10927	0.001110	0.101	0.0206
97602	2000EM69	nan	None	3.0628	nan	0.1943	nan	0.2742	nan	0.15	nan	14.31	nan	nan	nan	7.57	0.124	0.13207	0.002163	0.077	0.0097
97719	2000GW113	nan	None	3.2108	nan	0.1364	nan	0.2903	nan	0.15	nan	13.60	nan	nan	nan	9.65	0.248	0.10362	0.002663	0.100	0.0061
99269	2001OU97	31	Euphrosyne	3.1603	nan	0.1894	nan	0.4509	nan	0.15	nan	13.99	nan	nan	nan	9.25	0.289	0.10787	0.003368	0.062	0.0137
99399	2002AJ31	nan	None	2.7890	nan	0.1271	nan	0.2313	nan	0.15	nan	14.70	nan	nan	nan	5.61	0.250	0.17813	0.007932	0.097	0.0206
99814	2002LS43	702	Alauda	3.1669	nan	0.0846	nan	0.3835	nan	0.15	nan	13.36	nan	nan	nan	11.68	0.127	0.08565	0.000932	0.075	0.0115
100446	1996RC4	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	16.87	nan	nan	nan	1.10	0.200	0.90909	0.165289	0.280	0.0800
100478	1996TW59	nan	None	2.7737	nan	0.0806	nan	0.2093	nan	0.15	nan	14.54	nan	nan	nan	7.54	0.106	0.13257	0.001873	0.060	0.0033
100891	1998HJ124	nan	None	2.3333	nan	0.2697	nan	0.1445	nan	0.15	nan	15.68	nan	nan	nan	1.86	0.390	0.53792	0.112851	0.294	0.1312
101744	1999FO8	nan	None	2.5650	nan	0.1730	nan	0.4998	nan	0.15	nan	14.93	nan	nan	nan	5.40	0.979	0.18469	0.033472	0.064	0.0241
101790	1999GR36	nan	None	2.5843	nan	0.2239	nan	0.2195	nan	0.15	nan	13.91	nan	nan	nan	9.24	0.565	0.10473	0.006398	0.063	0.0134
101810	Beiyou	31	Euphrosyne	3.2298	nan	0.1592	nan	0.4318	nan	0.15	nan	14.13	nan	nan	nan	8.02	0.137	0.12464	0.002128	0.083	0.0175
102492	1999TG265	nan	None	3.2294	nan	0.0210	nan	0.3036	nan	0.15	nan	13.20	nan	nan	nan	14.05	0.412	0.07115	0.002086	0.062	0.0071
103120	1999XN185	nan	None	2.6103	nan	0.1662	nan	0.2158	nan	0.15	nan	15.19	nan	nan	nan	nan	nan	nan	nan	nan	nan
103327	2000AQ68	2262	Mitidika	2.5806	nan	0.2508	nan	0.2111	nan	0.15	nan	15.46	nan	nan	nan	3.85	1.194	0.26008	0.080763	0.099	0.0857
103387	2000AS123	nan	None	2.2182	nan	0.1587	nan	0.1091	nan	0.15	nan	15.91	nan	nan	nan	4.33	0.145	0.22830	0.007611	0.049	0.0054
104898	2000JX5	2	Pallas	2.9183	nan	0.2535	nan	0.5449	nan	0.15	nan	13.83	nan	nan	nan	7.24	0.118	0.13268	0.002166	0.102	0.0167
105002	2000KN5	2	Pallas	2.7187	nan	0.2580	nan	0.5516	nan	0.15	nan	14.18	nan	nan	nan	5.36	0.051	0.18643	0.001773	0.185	0.0184
105004	2000KZ5	nan	None	2.6005	nan	0.2292	nan	0.2097	nan	0.15	nan	14.55	nan	nan	nan	6.40	1.670	0.15625	0.040771	0.075	0.0440
105339	2000QL91	702	Alauda	3.1733	nan	0.1348	nan	0.3980	nan	0.15	nan	13.21	nan	nan	nan	12.00	0.218	0.08332	0.001513	0.093	0.0197
106971	2000YB90	702	Alauda	3.2390	nan	0.0537	nan	0.3711	nan	0.15	nan	14.16	nan	nan	nan	8.77	0.198	0.11409	0.002577	0.058	0.0081
107623	2001EM9	2262	Mitidika	2.5672	nan	0.2322	nan	0.2366	nan	0.15	nan	14.81	nan	nan	nan	6.85	0.017	0.14590	0.000362	0.052	0.0052
108408	2001KQ31	nan	None	2.2817	nan	0.2123	nan	0.1606	nan	0.15	nan	15.60	nan	nan	nan	4.66	0.245	0.19848	0.010294	0.058	0.0113
108603	2001MG19	nan	None	2.6263	nan	0.2249	nan	0.2102	nan	0.15	nan	15.33	nan	nan	nan	4.20	0.222	0.23737	0.012547	0.083	0.0160
109063	2001QP20	nan	None	2.5478	nan	0.1366	nan	0.4347	nan	0.15	nan	14.15	nan	nan	nan	nan	nan	nan	nan	nan	nan
110231	2001SJ228	nan	None	2.5418	nan	0.2739	nan	0.2179	nan	0.15	nan	15.12	nan	nan	nan	nan	nan	nan	nan	nan	nan
110917	2001UH135	2782	Leonidas	2.6978	nan	0.1926	nan	0.0660	nan	0.15	nan	15.26	nan	nan	nan	nan	nan	nan	nan	nan	nan
113317	2002RL200	87	Sylvia	3.5002	nan	0.0583	nan	0.1752	nan	0.15	nan	13.35	nan	nan	nan	nan	nan	nan	nan	nan	nan
114774	2003KZ13	2	Pallas	2.8799	nan	0.2597	nan	0.5553	nan	0.15	nan	13.86	nan	nan	nan	6.46	0.405	0.15470	0.009693	0.184	0.0636
115788	2003UR220	nan	None	3.1714	nan	0.2726	nan	0.4353	nan	0.15	nan	13.23	nan	nan	nan	12.56	0.166	0.07960	0.001054	0.078	0.0069
117213	2004RK214	778	Theobalda	3.1829	nan	0.2566	nan	0.2475	nan	0.15	nan	15.14	nan	nan	nan	4.44	1.150	0.22523	0.058335	0.070	0.0400
117372	2004XH145	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	15.37	nan	nan	nan	4.23	0.784	0.23390	0.043345	0.072	0.0258
117706	2005FU2	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	16.04	nan	nan	nan	nan	nan	nan	nan	nan	nan
117822	2005JO5	31	Euphrosyne	3.1601	nan	0.1587	nan	0.4456	nan	0.15	nan	13.71	nan	nan	nan	11.20	0.374	0.08869	0.002958	0.053	0.0091
118395	1999NB65	nan	None	3.0760	nan	0.1929	nan	0.2312	nan	0.15	nan	14.20	nan	nan	nan	7.57	0.069	0.13210	0.001204	0.078	0.0141
121308	1999RD208	nan	None	3.1701	nan	0.2087	nan	0.2125	nan	0.15	nan	14.50	nan	nan	nan	7.11	0.082	0.14051	0.001618	0.060	0.0111
121326	1999SG12	nan	None	3.0992	nan	0.1752	nan	0.3980	nan	0.15	nan	14.64	nan	nan	nan	7.00	1.034	0.14124	0.020843	0.049	0.0206
121733	1999XR172	nan	None	3.2011	nan	0.1632	nan	0.3051	nan	0.15	nan	14.19	nan	nan	nan	9.11	1.420	0.10977	0.017110	0.041	0.0190
122726	2000SB43	nan	None	2.4684	nan	0.1429	nan	0.2330	nan	0.15	nan	13.96	nan	nan	nan	9.78	0.041	0.10225	0.000429	0.054	0.0034
123165	2000TK51	nan	None	2.7614	nan	0.1956	nan	0.2311	nan	0.15	nan	14.96	nan	nan	nan	6.53	1.186	0.15235	0.027665	0.045	0.0210
124327	2001QW97	nan	None	2.3292	nan	0.2061	nan	0.1079	nan	0.15	nan	15.91	nan	nan	nan	nan	nan	nan	nan	nan	nan
125549	2001XC4	25	Phocaea	2.3533	nan	0.2127	nan	0.4177	nan	0.15	nan	15.66	nan	nan	nan	5.09	0.189	0.18966	0.006989	0.066	0.0139
126807	2002ES39	nan	None	2.4548	nan	0.1547	nan	0.0662	nan	0.15	nan	15.02	nan	nan	nan	6.46	0.170	0.15308	0.004021	0.058	0.0044
128245	2003SU176	nan	None	2.8593	nan	0.2979	nan	0.3028	nan	0.15	nan	14.28	nan	nan	nan	7.74	0.131	0.12911	0.002179	0.088	0.0155
128902	2004TU15	nan	None	3.1521	nan	0.2168	nan	0.3908	nan	0.15	nan	14.72	nan	nan	nan	6.51	2.280	0.15361	0.053799	0.060	0.0770
129754	1999EE	nan	None	2.2209	nan	0.1781	nan	0.0389	nan	0.15	nan	15.85	nan	nan	nan	3.62	0.123	0.27573	0.009358	0.076	0.0120
129885	1999TW7	nan	None	2.5585	nan	0.2776	nan	0.2514	nan	0.15	nan	15.81	nan	nan	nan	4.05	0.683	0.24325	0.040990	0.039	0.0138
131038	2000YP	nan	None	2.7646	nan	0.1957	nan	0.5343	nan	0.15	nan	15.31	nan	nan	nan	3.80	0.079	0.26330	0.005477	0.113	0.0314
134282	2006CU20	702	Alauda	3.2154	nan	0.1365	nan	0.3864	nan	0.15	nan	14.40	nan	nan	nan	nan	nan	nan	nan	nan	nan
134577	1999SY27	nan	None	2.4617	nan	0.0997	nan	0.4725	nan	0.15	nan	14.25	nan	nan	nan	6.84	0.214	0.14285	0.004474	0.072	0.0092
135102	2001QJ84	nan	None	3.0183	nan	0.1025	nan	0.2351	nan	0.15	nan	14.29	nan	nan	nan	nan	nan	nan	nan	nan	nan
136108	Haumea	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	0.26	nan	4.05e+21	3.71e+19	1250.14	12.787	0.00080	0.000008	nan	nan
137092	1998XX68	2262	Mitidika	2.5470	nan	0.2456	nan	0.2071	nan	0.15	nan	15.63	nan	nan	nan	4.21	0.035	0.23719	0.001965	0.070	0.0143
139055	2001FT	nan	None	2.4185	nan	0.2054	nan	0.1440	nan	0.15	nan	15.75	nan	nan	nan	3.21	0.410	0.31153	0.039790	0.099	0.0300
139610	2001QX132	nan	None	2.8400	nan	0.2546	nan	0.2757	nan	0.15	nan	14.88	nan	nan	nan	6.99	0.145	0.14297	0.002975	0.058	0.0057
140068	2001SK111	31	Euphrosyne	3.2200	nan	0.1760	nan	0.4405	nan	0.15	nan	13.77	nan	nan	nan	10.21	0.538	0.09789	0.005158	0.060	0.0157
141956	2002PS115	2262	Mitidika	2.5700	nan	0.2416	nan	0.2163	nan	0.15	nan	15.40	nan	nan	nan	4.11	0.266	0.22801	0.014682	0.083	0.0152
142472	2002TH14	nan	None	2.5544	nan	0.2637	nan	0.2171	nan	0.15	nan	16.16	nan	nan	nan	2.88	0.580	0.34722	0.069927	0.115	0.0520
