number	name	parent	parent_name	a_p	a_p_err	e_p	e_p_err	sin_i_p	sin_i_p_err	g	g_err	h	h_err	mass	mass_err	diameter	diameter_err	inverse_diameter	inverse_diameter_err	albedo	albedo_err
4244	Zakharchenko	nan	None	3.2212	nan	0.1253	nan	0.0111	nan	0.15	nan	12.98	nan	nan	nan	15.03	1.824	0.06641	0.008061	0.044	0.0163
4270	Juanvictoria	nan	None	2.3679	nan	0.2134	nan	0.1990	nan	0.15	nan	14.22	nan	nan	nan	8.22	0.055	0.12115	0.000810	0.051	0.0051
4312	Knacke	nan	None	2.3844	nan	0.1200	nan	0.0621	nan	0.15	nan	13.47	nan	nan	nan	12.42	0.070	0.08033	0.000455	0.045	0.0052
4343	Tetsuya	668	Dora	2.7868	nan	0.1979	nan	0.1392	nan	0.15	nan	12.65	nan	nan	nan	17.89	0.229	0.05545	0.000711	0.079	0.0046
4354	Euclides	668	Dora	2.7960	nan	0.1968	nan	0.1360	nan	0.15	nan	13.58	nan	nan	nan	12.32	0.280	0.08112	0.001844	0.050	0.0045
4377	Koremori	nan	None	2.3763	nan	0.1077	nan	0.0573	nan	0.15	nan	13.57	nan	nan	nan	9.49	0.157	0.10523	0.001743	0.077	0.0090
4406	Mahler	nan	None	3.1594	nan	0.1535	nan	0.0121	nan	0.15	nan	13.01	nan	nan	nan	13.06	0.196	0.07658	0.001149	0.086	0.0219
4474	Proust	24	Themis	3.1887	nan	0.1644	nan	0.0217	nan	0.15	nan	12.93	nan	nan	nan	13.46	0.161	0.07426	0.000886	0.105	0.0163
4582	Hank	145	Adeona	2.6754	nan	0.1681	nan	0.2020	nan	0.15	nan	12.80	nan	nan	nan	16.66	0.106	0.06000	0.000382	0.058	0.0052
4584	Akan	668	Dora	2.7904	nan	0.1976	nan	0.1346	nan	0.15	nan	13.21	nan	nan	nan	14.54	0.215	0.06877	0.001015	0.066	0.0152
4618	Shakhovskoj	2262	Mitidika	2.6260	nan	0.2572	nan	0.2202	nan	0.15	nan	13.54	nan	nan	nan	10.29	0.267	0.09598	0.002486	0.073	0.0091
4633	Marinbica	nan	None	3.1967	nan	0.1761	nan	0.0228	nan	0.15	nan	12.99	nan	nan	nan	14.44	0.406	0.06584	0.001853	0.045	0.0086
4645	Tentaikojo	nan	None	2.6719	nan	0.1521	nan	0.1670	nan	0.15	nan	12.83	nan	nan	nan	16.53	0.052	0.06018	0.000190	0.047	0.0035
4779	Whitley	24	Themis	3.1922	nan	0.1445	nan	0.0271	nan	0.15	nan	12.53	nan	nan	nan	15.09	0.161	0.06626	0.000707	0.093	0.0115
4812	Hakuhou	163	Erigone	2.3678	nan	0.2112	nan	0.0842	nan	0.15	nan	14.57	nan	nan	nan	6.82	0.114	0.14622	0.002435	0.056	0.0056
4889	Praetorius	137	Meliboea	3.0895	nan	0.1883	nan	0.2532	nan	0.15	nan	12.38	nan	nan	nan	20.94	0.283	0.04759	0.000643	0.050	0.0065
4896	Tomoegozen	nan	None	3.1022	nan	0.1242	nan	0.3118	nan	0.15	nan	11.69	nan	nan	nan	28.56	0.209	0.03495	0.000256	0.102	0.0132
4940	Polenov	24	Themis	3.0994	nan	0.1468	nan	0.0217	nan	0.15	nan	12.29	nan	nan	nan	17.78	0.111	0.05624	0.000351	0.081	0.0101
4975	Dohmoto	nan	None	3.0854	nan	0.2011	nan	0.2554	nan	0.15	nan	12.38	nan	nan	nan	17.53	0.388	0.05697	0.001262	0.098	0.0121
5017	Tenchi	nan	None	3.1475	nan	0.0568	nan	0.2655	nan	0.15	nan	12.36	nan	nan	nan	22.50	0.212	0.04444	0.000419	0.049	0.0021
5026	Martes	163	Erigone	2.3777	nan	0.2076	nan	0.0866	nan	0.15	nan	14.05	nan	nan	nan	8.19	0.965	0.12079	0.014232	0.052	0.0130
5031	Svejcar	20	Massalia	2.4355	nan	0.1483	nan	0.0268	nan	0.15	nan	14.20	nan	nan	nan	8.46	0.061	0.11822	0.000851	0.054	0.0092
5065	Johnstone	nan	None	2.5132	nan	0.1065	nan	0.1175	nan	0.15	nan	13.31	nan	nan	nan	13.51	0.040	0.07354	0.000216	0.056	0.0017
5081	Sanguin	nan	None	2.3187	nan	0.1329	nan	0.2147	nan	0.15	nan	12.78	nan	nan	nan	17.19	0.263	0.05800	0.000886	0.056	0.0063
5082	Nihonsyoki	24	Themis	3.1377	nan	0.1494	nan	0.0307	nan	0.15	nan	13.03	nan	nan	nan	13.34	0.236	0.07493	0.001324	0.072	0.0052
5128	Wakabayashi	nan	None	2.7662	nan	0.1822	nan	0.1122	nan	0.15	nan	12.89	nan	nan	nan	16.26	0.610	0.06123	0.002298	0.049	0.0136
5146	Moiwa	nan	None	2.7434	nan	0.1541	nan	0.2566	nan	0.15	nan	12.78	nan	nan	nan	14.71	0.301	0.06787	0.001388	0.072	0.0090
5149	Leibniz	24	Themis	3.1610	nan	0.1594	nan	0.0239	nan	0.15	nan	12.84	nan	nan	nan	11.59	0.945	0.08626	0.007036	0.099	0.0400
5154	Leonov	nan	None	3.0781	nan	0.1063	nan	0.0340	nan	0.15	nan	12.71	nan	nan	nan	14.43	0.129	0.06930	0.000619	0.110	0.0065
5218	Kutsak	nan	None	2.3511	nan	0.1128	nan	0.0687	nan	0.15	nan	14.11	nan	nan	nan	9.21	0.139	0.10796	0.001648	0.061	0.0033
5274	Degewij	145	Adeona	2.6742	nan	0.1711	nan	0.2034	nan	0.15	nan	12.83	nan	nan	nan	16.41	0.049	0.06062	0.000181	0.045	0.0023
5290	Langevin	nan	None	2.7349	nan	0.0310	nan	0.1967	nan	0.15	nan	12.53	nan	nan	nan	17.93	0.109	0.05576	0.000338	0.097	0.0026
5333	Kanaya	313	Chaldaea	2.3445	nan	0.2273	nan	0.2030	nan	0.15	nan	13.25	nan	nan	nan	13.70	0.035	0.07293	0.000184	0.040	0.0011
5413	Smyslov	24	Themis	3.1681	nan	0.1679	nan	0.0190	nan	0.15	nan	12.26	nan	nan	nan	18.91	0.220	0.05209	0.000606	0.060	0.0028
5451	Plato	nan	None	2.5321	nan	0.1615	nan	0.0339	nan	0.15	nan	14.29	nan	nan	nan	8.66	0.202	0.11524	0.002683	0.054	0.0085
5625	Jamesferguson	145	Adeona	2.6738	nan	0.1692	nan	0.2020	nan	0.15	nan	13.14	nan	nan	nan	14.50	0.221	0.06811	0.001037	0.062	0.0060
5680	Nasmyth	24	Themis	3.1679	nan	0.1303	nan	0.0234	nan	0.15	nan	12.73	nan	nan	nan	nan	nan	nan	nan	nan	nan
5702	Morando	8	Flora	2.2616	nan	0.1579	nan	0.0930	nan	0.15	nan	13.80	nan	nan	nan	5.13	0.105	0.19482	0.003985	0.219	0.0154
5706	Finkelstein	nan	None	3.1248	nan	0.1779	nan	0.0147	nan	0.15	nan	12.88	nan	nan	nan	14.45	0.540	0.06920	0.002586	0.070	0.0060
5803	Otzi	nan	None	2.6415	nan	0.1832	nan	0.2622	nan	0.15	nan	12.71	nan	nan	nan	15.45	0.038	0.06469	0.000158	0.052	0.0028
5831	Dizzy	145	Adeona	2.6888	nan	0.1725	nan	0.2009	nan	0.15	nan	13.08	nan	nan	nan	15.65	0.124	0.06383	0.000504	0.043	0.0060
5889	Mickiewicz	nan	None	3.0479	nan	0.1960	nan	0.3215	nan	0.15	nan	12.32	nan	nan	nan	24.29	0.194	0.03991	0.000319	0.042	0.0019
6075	Zajtsev	24	Themis	3.1428	nan	0.1272	nan	0.0258	nan	0.15	nan	12.76	nan	nan	nan	14.85	0.111	0.06734	0.000503	0.080	0.0131
6076	Plavec	1644	Rafita	2.6390	nan	0.1847	nan	0.1339	nan	0.15	nan	12.88	nan	nan	nan	17.33	0.044	0.05769	0.000148	0.036	0.0020
6174	Polybius	nan	None	3.0565	nan	0.1860	nan	0.2547	nan	0.15	nan	12.07	nan	nan	nan	20.04	0.165	0.04963	0.000408	0.069	0.0042
6193	Manabe	nan	None	2.3978	nan	0.2202	nan	0.1671	nan	0.15	nan	13.54	nan	nan	nan	9.71	0.151	0.10282	0.001602	0.092	0.0105
6215	Mehdia	nan	None	2.7003	nan	0.1053	nan	0.0374	nan	0.15	nan	13.50	nan	nan	nan	13.31	0.059	0.07511	0.000333	0.058	0.0070
6230	Fram	1726	Hoffmeister	2.7817	nan	0.0472	nan	0.0764	nan	0.15	nan	13.46	nan	nan	nan	12.76	2.566	0.07764	0.015616	0.045	0.0173
6287	Lenham	24	Themis	3.1344	nan	0.1486	nan	0.0240	nan	0.15	nan	12.95	nan	nan	nan	11.07	0.275	0.09030	0.002242	0.144	0.0307
6308	Ebisuzaki	24	Themis	3.1598	nan	0.1536	nan	0.0253	nan	0.15	nan	13.07	nan	nan	nan	nan	nan	nan	nan	nan	nan
6343	1993VK	490	Veritas	3.1687	nan	0.0665	nan	0.1623	nan	0.15	nan	12.47	nan	nan	nan	20.56	1.770	0.04864	0.004187	0.060	0.0100
6349	Acapulco	145	Adeona	2.6677	nan	0.1678	nan	0.2022	nan	0.15	nan	12.45	nan	nan	nan	21.04	0.179	0.04637	0.000395	0.038	0.0019
6362	Tunis	nan	None	3.1808	nan	0.1604	nan	0.3111	nan	0.15	nan	12.04	nan	nan	nan	22.87	0.083	0.04365	0.000159	0.059	0.0066
6378	1987SE13	24	Themis	3.1742	nan	0.1513	nan	0.0277	nan	0.15	nan	12.93	nan	nan	nan	12.66	0.349	0.07898	0.002176	0.084	0.0161
6410	Fujiwara	668	Dora	2.7710	nan	0.1935	nan	0.1378	nan	0.15	nan	12.77	nan	nan	nan	15.15	0.044	0.06597	0.000190	0.052	0.0031
6479	Leoconnolly	nan	None	2.6133	nan	0.2166	nan	0.2236	nan	0.15	nan	12.80	nan	nan	nan	16.00	0.159	0.06072	0.000609	0.041	0.0016
6509	Giovannipratesi	668	Dora	2.7928	nan	0.1965	nan	0.1378	nan	0.15	nan	12.78	nan	nan	nan	14.79	1.082	0.06755	0.004939	0.051	0.0088
6570	Tomohiro	137	Meliboea	3.1410	nan	0.2000	nan	0.2560	nan	0.15	nan	12.12	nan	nan	nan	23.15	0.077	0.04317	0.000143	0.046	0.0023
6643	Morikubo	nan	None	3.1075	nan	0.2295	nan	0.0367	nan	0.15	nan	13.11	nan	nan	nan	13.80	0.365	0.07155	0.001893	0.064	0.0098
6688	Donmccarthy	10	Hygiea	3.1113	nan	0.1389	nan	0.0904	nan	0.15	nan	13.12	nan	nan	nan	8.91	0.428	0.11223	0.005391	0.169	0.0517
6715	Sheldonmarks	nan	None	2.6702	nan	0.0461	nan	0.0635	nan	0.15	nan	13.86	nan	nan	nan	9.29	0.114	0.10758	0.001319	0.074	0.0084
6758	Jesseowens	145	Adeona	2.6497	nan	0.1576	nan	0.2005	nan	0.15	nan	13.40	nan	nan	nan	11.88	0.080	0.08418	0.000565	0.046	0.0051
6765	Fibonacci	nan	None	2.2984	nan	0.1653	nan	0.0673	nan	0.15	nan	14.71	nan	nan	nan	7.37	0.040	0.13557	0.000734	0.057	0.0058
6794	Masuisakura	137	Meliboea	3.0893	nan	0.1964	nan	0.2559	nan	0.15	nan	11.35	nan	nan	nan	29.23	0.327	0.03401	0.000380	0.068	0.0039
6799	Citfiftythree	nan	None	3.1358	nan	0.3051	nan	0.3840	nan	0.15	nan	13.96	nan	nan	nan	9.19	0.035	0.10882	0.000414	0.065	0.0035
6824	Mallory	24	Themis	3.1263	nan	0.1617	nan	0.0168	nan	0.15	nan	12.89	nan	nan	nan	14.96	0.168	0.06685	0.000750	0.057	0.0126
6840	1995WW5	44	Nysa	2.4294	nan	0.1448	nan	0.0476	nan	0.15	nan	14.48	nan	nan	nan	8.56	0.029	0.11683	0.000396	0.045	0.0070
6878	Isamu	44	Nysa	2.4620	nan	0.1562	nan	0.0524	nan	0.15	nan	13.93	nan	nan	nan	8.31	1.271	0.12018	0.018389	0.059	0.0220
6990	Toya	24	Themis	3.1418	nan	0.1488	nan	0.0302	nan	0.15	nan	13.00	nan	nan	nan	14.19	0.287	0.07010	0.001419	0.077	0.0124
7035	Gomi	24	Themis	3.1649	nan	0.1614	nan	0.0233	nan	0.15	nan	12.82	nan	nan	nan	14.90	0.087	0.06714	0.000392	0.063	0.0110
7050	1982FE3	668	Dora	2.7955	nan	0.1961	nan	0.1371	nan	0.15	nan	12.92	nan	nan	nan	15.73	0.043	0.06354	0.000172	0.045	0.0033
7052	Octaviabutler	nan	None	2.7156	nan	0.2137	nan	0.3022	nan	0.15	nan	13.13	nan	nan	nan	9.85	0.041	0.10126	0.000423	0.155	0.0110
7098	Reaumur	nan	None	2.6399	nan	0.2565	nan	0.0865	nan	0.15	nan	13.82	nan	nan	nan	9.63	0.152	0.10338	0.001635	0.059	0.0080
7112	Ghislaine	nan	None	2.7615	nan	0.1613	nan	0.2685	nan	0.15	nan	13.36	nan	nan	nan	10.80	0.163	0.09258	0.001397	0.069	0.0187
7125	Eitarodate	44	Nysa	2.4132	nan	0.1507	nan	0.0459	nan	0.15	nan	14.33	nan	nan	nan	8.43	0.047	0.11825	0.000661	0.039	0.0031
7132	Casulli	nan	None	2.2812	nan	0.2324	nan	0.1082	nan	0.15	nan	13.74	nan	nan	nan	9.17	0.046	0.10868	0.000543	0.088	0.0082
7156	Flaviofusipecci	145	Adeona	2.6767	nan	0.1719	nan	0.2013	nan	0.15	nan	13.68	nan	nan	nan	11.45	0.459	0.08543	0.003414	0.059	0.0113
7186	Tomioka	nan	None	2.3763	nan	0.1827	nan	0.1758	nan	0.15	nan	13.12	nan	nan	nan	13.34	0.029	0.07493	0.000161	0.059	0.0037
7215	Gerhard	702	Alauda	3.2101	nan	0.0107	nan	0.3670	nan	0.15	nan	11.95	nan	nan	nan	24.40	0.131	0.04092	0.000220	0.060	0.0072
7246	1991RP25	nan	None	3.0835	nan	0.1575	nan	0.2000	nan	0.15	nan	13.17	nan	nan	nan	12.79	0.106	0.07783	0.000643	0.076	0.0052
7279	Hagfors	10	Hygiea	3.1062	nan	0.1442	nan	0.0911	nan	0.15	nan	13.13	nan	nan	nan	13.04	0.356	0.07662	0.002090	0.073	0.0106
7287	Yokokurayama	nan	None	2.9173	nan	0.2357	nan	0.2348	nan	0.15	nan	13.37	nan	nan	nan	13.67	0.090	0.07314	0.000479	0.051	0.0097
7305	Ossakajusto	nan	None	2.7420	nan	0.2213	nan	0.2544	nan	0.15	nan	12.20	nan	nan	nan	23.14	0.784	0.04277	0.001448	0.049	0.0037
7380	1981RF	44	Nysa	2.4312	nan	0.1518	nan	0.0449	nan	0.15	nan	14.25	nan	nan	nan	9.07	0.118	0.10990	0.001429	0.059	0.0033
7388	Marcomorelli	nan	None	3.1336	nan	0.1360	nan	0.1973	nan	0.15	nan	12.71	nan	nan	nan	16.39	0.152	0.06103	0.000565	0.048	0.0044
7420	Buffon	nan	None	2.4396	nan	0.1216	nan	0.0124	nan	0.15	nan	14.83	nan	nan	nan	6.26	0.051	0.15965	0.001297	0.067	0.0100
7450	Shilling	nan	None	2.6185	nan	0.1653	nan	0.4576	nan	0.15	nan	13.23	nan	nan	nan	14.12	0.072	0.07071	0.000361	0.044	0.0025
7461	Kachmokiam	24	Themis	3.2042	nan	0.1522	nan	0.0237	nan	0.15	nan	13.34	nan	nan	nan	12.19	0.382	0.08205	0.002572	0.057	0.0137
7469	Krikalev	nan	None	3.0589	nan	0.1100	nan	0.1151	nan	0.15	nan	12.87	nan	nan	nan	13.15	0.210	0.07141	0.001146	0.045	0.0062
7537	Solvay	nan	None	3.1231	nan	0.1361	nan	0.0142	nan	0.15	nan	13.41	nan	nan	nan	10.51	2.880	0.09515	0.026073	0.060	0.0600
7595	Vaxjo	1668	Hanna	2.7987	nan	0.1778	nan	0.0748	nan	0.15	nan	13.18	nan	nan	nan	14.16	0.132	0.07043	0.000656	0.051	0.0077
7612	1996CN2	490	Veritas	3.1681	nan	0.0621	nan	0.1610	nan	0.15	nan	12.11	nan	nan	nan	23.05	0.113	0.04337	0.000213	0.059	0.0073
7626	Iafe	490	Veritas	3.1703	nan	0.0629	nan	0.1629	nan	0.15	nan	12.61	nan	nan	nan	17.20	0.156	0.05812	0.000527	0.050	0.0085
7662	1994RM1	nan	None	3.2245	nan	0.1036	nan	0.2943	nan	0.15	nan	12.36	nan	nan	nan	19.60	0.108	0.05093	0.000281	0.046	0.0048
7793	1995YC3	24	Themis	3.0522	nan	0.1268	nan	0.0312	nan	0.15	nan	13.02	nan	nan	nan	11.96	0.252	0.08358	0.001760	0.135	0.0209
7796	Jaracimrman	145	Adeona	2.6647	nan	0.1749	nan	0.2044	nan	0.15	nan	13.48	nan	nan	nan	11.43	0.291	0.08702	0.002215	0.045	0.0052
7812	Billward	nan	None	2.7852	nan	0.2409	nan	0.2797	nan	0.15	nan	12.89	nan	nan	nan	17.25	0.284	0.05732	0.000944	0.023	0.0034
7814	1986CF2	nan	None	2.7518	nan	0.1226	nan	0.3099	nan	0.15	nan	12.79	nan	nan	nan	18.72	0.133	0.05341	0.000381	0.041	0.0038
7817	Zibiturtle	1128	Astrid	2.7844	nan	0.0469	nan	0.0115	nan	0.15	nan	13.40	nan	nan	nan	12.40	0.067	0.08058	0.000435	0.054	0.0060
7843	1994YE1	nan	None	2.5444	nan	0.0792	nan	0.2146	nan	0.15	nan	12.76	nan	nan	nan	15.87	0.159	0.05611	0.000560	0.037	0.0042
7868	Barker	145	Adeona	2.6830	nan	0.1683	nan	0.2012	nan	0.15	nan	12.88	nan	nan	nan	15.13	0.045	0.06593	0.000197	0.046	0.0032
7874	1991BE	nan	None	2.5976	nan	0.1745	nan	0.4681	nan	0.15	nan	13.20	nan	nan	nan	12.37	0.110	0.07936	0.000710	0.076	0.0038
7880	1992OM7	1726	Hoffmeister	2.7840	nan	0.0477	nan	0.0757	nan	0.15	nan	13.09	nan	nan	nan	16.10	0.087	0.06186	0.000336	0.035	0.0025
8058	Zuckmayer	nan	None	2.2427	nan	0.1755	nan	0.0285	nan	0.15	nan	15.20	nan	nan	nan	4.96	0.261	0.20095	0.010582	0.077	0.0097
8062	Okhotsymskij	nan	None	2.3867	nan	0.1637	nan	0.2206	nan	0.15	nan	13.00	nan	nan	nan	14.39	0.046	0.06945	0.000223	0.055	0.0030
8075	Roero	nan	None	3.1829	nan	0.1978	nan	0.1859	nan	0.15	nan	13.16	nan	nan	nan	12.65	0.281	0.07901	0.001752	0.083	0.0143
8083	Mayeda	668	Dora	2.7931	nan	0.1968	nan	0.1390	nan	0.15	nan	13.47	nan	nan	nan	11.83	0.094	0.08422	0.000669	0.060	0.0065
8106	Carpino	313	Chaldaea	2.4113	nan	0.2317	nan	0.1913	nan	0.15	nan	13.77	nan	nan	nan	11.65	0.096	0.08514	0.000701	0.051	0.0042
8126	Chanwainam	668	Dora	2.7796	nan	0.1947	nan	0.1371	nan	0.15	nan	13.18	nan	nan	nan	13.72	0.133	0.07285	0.000705	0.063	0.0070
8157	1988XG2	668	Dora	2.7987	nan	0.1980	nan	0.1373	nan	0.15	nan	13.56	nan	nan	nan	12.05	0.260	0.08241	0.001778	0.050	0.0083
8188	Okegaya	nan	None	3.1638	nan	0.1480	nan	0.1923	nan	0.15	nan	12.38	nan	nan	nan	20.48	0.094	0.04878	0.000223	0.049	0.0025
8227	1996VD4	nan	None	3.1937	nan	0.1374	nan	0.0152	nan	0.15	nan	12.96	nan	nan	nan	12.59	0.221	0.07910	0.001389	0.066	0.0113
8238	Courbet	668	Dora	2.7924	nan	0.1973	nan	0.1365	nan	0.15	nan	14.15	nan	nan	nan	8.57	0.139	0.11657	0.001886	0.051	0.0155
8247	Cherylhall	nan	None	3.2077	nan	0.1009	nan	0.0267	nan	0.15	nan	12.59	nan	nan	nan	14.68	0.223	0.06810	0.001034	0.099	0.0149
8281	1991PC18	nan	None	2.8061	nan	0.0657	nan	0.1259	nan	0.15	nan	13.29	nan	nan	nan	13.22	0.070	0.07539	0.000398	0.052	0.0038
8314	Tsuji	24	Themis	3.1919	nan	0.1415	nan	0.0257	nan	0.15	nan	13.09	nan	nan	nan	13.78	0.213	0.07255	0.001120	0.054	0.0020
8336	Safarik	nan	None	3.0753	nan	0.2681	nan	0.1094	nan	0.15	nan	13.51	nan	nan	nan	10.91	0.168	0.09142	0.001410	0.090	0.0143
8348	Bhattacharyya	nan	None	1.8696	nan	0.0377	nan	0.3668	nan	0.15	nan	14.36	nan	nan	nan	9.02	0.164	0.11047	0.002010	0.045	0.0049
8350	1989AG	145	Adeona	2.6663	nan	0.1717	nan	0.2038	nan	0.15	nan	13.35	nan	nan	nan	14.37	0.486	0.06787	0.002290	0.050	0.0107
8449	Maslovets	nan	None	3.0378	nan	0.1826	nan	0.0392	nan	0.15	nan	13.00	nan	nan	nan	13.79	0.120	0.07227	0.000627	0.057	0.0026
8552	Hyoichi	1668	Hanna	2.7979	nan	0.1771	nan	0.0738	nan	0.15	nan	14.06	nan	nan	nan	8.91	0.217	0.11228	0.002740	0.056	0.0064
8612	Burov	163	Erigone	2.3568	nan	0.2077	nan	0.0888	nan	0.15	nan	15.24	nan	nan	nan	5.21	0.204	0.19168	0.007503	0.059	0.0094
8613	Cindyschulz	nan	None	3.1420	nan	0.2012	nan	0.0210	nan	0.15	nan	13.98	nan	nan	nan	8.41	0.140	0.11992	0.002021	0.084	0.0089
8619	1981EH1	nan	None	3.1296	nan	0.1950	nan	0.1031	nan	0.15	nan	12.87	nan	nan	nan	12.69	0.171	0.07878	0.001061	0.100	0.0151
8621	Jimparsons	10	Hygiea	3.1418	nan	0.1517	nan	0.0903	nan	0.15	nan	13.42	nan	nan	nan	9.17	0.197	0.10909	0.002344	0.110	0.0089
8864	1991VU	nan	None	2.6124	nan	0.1274	nan	0.1377	nan	0.15	nan	13.48	nan	nan	nan	7.96	1.406	0.12563	0.022204	0.096	0.0384
8890	Montaigne	24	Themis	3.1610	nan	0.1776	nan	0.0203	nan	0.15	nan	13.33	nan	nan	nan	9.90	0.271	0.10096	0.002762	0.095	0.0172
8892	Kakogawa	24	Themis	3.0902	nan	0.1591	nan	0.0168	nan	0.15	nan	13.37	nan	nan	nan	13.20	0.057	0.07577	0.000327	0.050	0.0112
8912	Ohshimatake	24	Themis	3.1419	nan	0.1603	nan	0.0369	nan	0.15	nan	13.21	nan	nan	nan	10.81	0.167	0.09250	0.001429	0.095	0.0149
8963	Collurio	24	Themis	3.2192	nan	0.1352	nan	0.0245	nan	0.15	nan	13.38	nan	nan	nan	11.59	0.063	0.08595	0.000467	0.070	0.0064
9104	Matsuo	668	Dora	2.7852	nan	0.1960	nan	0.1319	nan	0.15	nan	13.95	nan	nan	nan	11.98	0.798	0.07780	0.005161	0.038	0.0093
9144	Hollisjohnson	nan	None	2.3523	nan	0.2170	nan	0.1759	nan	0.15	nan	13.49	nan	nan	nan	9.75	0.617	0.09948	0.006303	0.048	0.0112
9164	Colbert	10	Hygiea	3.1861	nan	0.1224	nan	0.0825	nan	0.15	nan	13.07	nan	nan	nan	13.62	0.097	0.07340	0.000522	0.057	0.0114
9364	Clusius	nan	None	2.7856	nan	0.1034	nan	0.0498	nan	0.15	nan	13.23	nan	nan	nan	11.89	0.091	0.08408	0.000644	0.059	0.0076
9396	Yamaneakisato	24	Themis	3.0916	nan	0.1352	nan	0.0370	nan	0.15	nan	13.60	nan	nan	nan	11.16	0.120	0.08961	0.000962	0.055	0.0096
9411	Hitomiyamoto	10	Hygiea	3.1945	nan	0.1278	nan	0.0911	nan	0.15	nan	13.15	nan	nan	nan	10.59	0.860	0.09443	0.007668	0.099	0.0270
9516	Inasan	nan	None	3.2017	nan	0.1764	nan	0.0407	nan	0.15	nan	13.49	nan	nan	nan	11.11	0.278	0.08993	0.002250	0.066	0.0135
9544	Scottbirney	10	Hygiea	3.1825	nan	0.1328	nan	0.0887	nan	0.15	nan	12.60	nan	nan	nan	15.11	0.295	0.06619	0.001339	0.074	0.0139
9545	Petrovedomosti	410	Chloris	2.7174	nan	0.2508	nan	0.1529	nan	0.15	nan	13.55	nan	nan	nan	9.24	0.201	0.10713	0.002328	0.107	0.0138
9792	Nonodakesan	84	Klio	2.3601	nan	0.1966	nan	0.1766	nan	0.15	nan	14.12	nan	nan	nan	8.27	0.049	0.12077	0.000712	0.069	0.0038
9879	Mammuthus	163	Erigone	2.3825	nan	0.2060	nan	0.0845	nan	0.15	nan	15.23	nan	nan	nan	4.72	0.162	0.20975	0.007189	0.062	0.0107
9904	Mauratombelli	nan	None	2.7332	nan	0.1626	nan	0.1429	nan	0.15	nan	14.24	nan	nan	nan	7.18	1.144	0.13843	0.022046	0.078	0.0247
9970	1992ST1	nan	None	2.7931	nan	0.2021	nan	0.1432	nan	0.15	nan	12.74	nan	nan	nan	19.85	0.130	0.05017	0.000328	0.037	0.0017
9984	Gregbryant	nan	None	2.4914	nan	0.0349	nan	0.0842	nan	0.15	nan	13.42	nan	nan	nan	13.34	0.723	0.07055	0.003803	0.043	0.0134
9996	ANS	668	Dora	2.7961	nan	0.1995	nan	0.1366	nan	0.15	nan	13.80	nan	nan	nan	9.75	0.267	0.09899	0.002713	0.068	0.0090
10009	Hirosetanso	nan	None	2.3978	nan	0.1014	nan	0.0843	nan	0.15	nan	14.17	nan	nan	nan	4.30	0.144	0.23256	0.007788	0.182	0.0263
10045	Dorarussell	24	Themis	3.1143	nan	0.1430	nan	0.0341	nan	0.15	nan	12.92	nan	nan	nan	16.06	0.341	0.06227	0.001321	0.056	0.0065
10061	Ndolaprata	nan	None	2.7142	nan	0.1723	nan	0.2183	nan	0.15	nan	13.75	nan	nan	nan	10.43	0.070	0.09575	0.000644	0.060	0.0084
10259	Osipovyurij	nan	None	3.1058	nan	0.2631	nan	0.2815	nan	0.15	nan	12.48	nan	nan	nan	21.41	0.047	0.04665	0.000102	0.043	0.0007
10266	Vladishukhov	668	Dora	2.7943	nan	0.1974	nan	0.1356	nan	0.15	nan	14.05	nan	nan	nan	9.92	0.176	0.10019	0.001778	0.056	0.0079
10288	Saville	nan	None	2.3308	nan	0.1950	nan	0.1855	nan	0.15	nan	14.55	nan	nan	nan	8.39	0.140	0.11804	0.001973	0.038	0.0034
10369	Sinden	4203	Brucato	2.6092	nan	0.1326	nan	0.4805	nan	0.15	nan	13.30	nan	nan	nan	13.42	0.330	0.07392	0.001815	0.058	0.0063
10610	1996XR1	nan	None	3.9637	nan	0.1530	nan	0.0594	nan	0.15	nan	12.32	nan	nan	nan	9.00	0.020	0.11111	0.000247	0.048	0.0090
10861	Ciske	410	Chloris	2.7151	nan	0.2538	nan	0.1544	nan	0.15	nan	13.77	nan	nan	nan	8.64	0.110	0.11569	0.001468	0.058	0.0162
10888	Yamatano-orochi	375	Ursula	3.1807	nan	0.1146	nan	0.2909	nan	0.15	nan	12.78	nan	nan	nan	16.12	0.069	0.06089	0.000261	0.069	0.0022
10911	Ziqiangbuxi	44	Nysa	2.3667	nan	0.1738	nan	0.0485	nan	0.15	nan	14.39	nan	nan	nan	8.44	0.055	0.11849	0.000765	0.052	0.0049
10929	Chenfangyun	24	Themis	3.1582	nan	0.1355	nan	0.0264	nan	0.15	nan	13.07	nan	nan	nan	13.15	0.139	0.07606	0.000804	0.060	0.0062
10933	1998DC24	nan	None	2.6767	nan	0.2381	nan	0.2517	nan	0.15	nan	13.39	nan	nan	nan	11.31	1.152	0.07343	0.007488	0.026	0.0094
10944	1999FJ26	nan	None	2.5420	nan	0.2093	nan	0.0974	nan	0.15	nan	12.96	nan	nan	nan	14.69	0.051	0.06786	0.000234	0.031	0.0016
10959	Appennino	nan	None	2.3752	nan	0.1007	nan	0.0403	nan	0.15	nan	14.38	nan	nan	nan	7.38	0.070	0.13528	0.001288	0.078	0.0055
10967	Billallen	nan	None	2.7710	nan	0.2737	nan	0.1326	nan	0.15	nan	13.88	nan	nan	nan	10.24	1.390	0.09766	0.013256	0.040	0.0100
